79, Local-gov, 84616, 11th, 7, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 7, United-States, <=50K
43, Private, 43945, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
36, Private, 178487, HS-grad, 9, Divorced, Transport-moving, Own-child, White, Male, 0, 0, 60, United-States, <=50K
32, Private, 604506, HS-grad, 9, Married-civ-spouse, Transport-moving, Own-child, White, Male, 0, 0, 72, Mexico, <=50K
36, Private, 228157, Some-college, 10, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, Laos, <=50K
43, Private, 199191, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
27, Private, 189775, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
17, Private, 171080, 11th, 7, Never-married, Other-service, Own-child, White, Male, 0, 0, 12, United-States, <=50K
45, Private, 117310, Bachelors, 13, Divorced, Sales, Not-in-family, White, Female, 0, 0, 46, United-States, <=50K
41, Self-emp-inc, 82049, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Self-emp-not-inc, 126094, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 38, United-States, <=50K
18, ?, 202516, HS-grad, 9, Never-married, ?, Own-child, White, Female, 0, 0, 35, United-States, <=50K
48, Local-gov, 246392, Assoc-acdm, 12, Separated, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
51, ?, 69328, Assoc-voc, 11, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 50, United-States, >50K
26, Private, 292803, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 24, United-States, <=50K
54, Private, 286989, Preschool, 1, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, <=50K
22, Private, 190483, Some-college, 10, Divorced, Sales, Own-child, White, Female, 0, 0, 48, Iran, <=50K
19, Private, 235849, HS-grad, 9, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 35, United-States, <=50K
47, Private, 359766, 7th-8th, 4, Divorced, Handlers-cleaners, Other-relative, Black, Male, 0, 0, 40, United-States, <=50K
32, Private, 128016, HS-grad, 9, Married-spouse-absent, Other-service, Unmarried, White, Female, 0, 0, 20, United-States, <=50K
46, Private, 360096, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 60, United-States, >50K
30, Private, 170154, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, >50K
35, Private, 337286, Masters, 14, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
52, Private, 204322, Assoc-voc, 11, Married-civ-spouse, Tech-support, Husband, White, Male, 5013, 0, 40, United-States, <=50K
73, Self-emp-not-inc, 143833, 12th, 8, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 18, United-States, <=50K
17, Private, 365613, 10th, 6, Never-married, Other-service, Own-child, White, Male, 0, 0, 10, Canada, <=50K
32, Private, 100135, Bachelors, 13, Separated, Prof-specialty, Unmarried, White, Female, 0, 0, 32, United-States, <=50K
43, Local-gov, 180096, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
19, ?, 371827, HS-grad, 9, Never-married, ?, Own-child, White, Male, 0, 0, 40, Portugal, <=50K
26, Private, 61270, HS-grad, 9, Never-married, Machine-op-inspct, Unmarried, Other, Female, 0, 0, 40, Columbia, <=50K
41, Federal-gov, 564135, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
49, Private, 198759, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 60, United-States, >50K
52, State-gov, 303462, Some-college, 10, Separated, Protective-serv, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 193106, HS-grad, 9, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 32, United-States, <=50K
57, Private, 250201, 11th, 7, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 52, United-States, <=50K
35, Private, 200426, Assoc-voc, 11, Married-spouse-absent, Prof-specialty, Unmarried, White, Female, 0, 0, 44, United-States, <=50K
33, Private, 222654, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
56, Private, 53366, 7th-8th, 4, Divorced, Transport-moving, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 132222, Bachelors, 13, Never-married, Sales, Own-child, White, Male, 0, 0, 60, United-States, <=50K
17, Private, 100828, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 20, United-States, <=50K
49, Private, 31264, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
39, Private, 202027, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, >50K
34, Self-emp-not-inc, 168906, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 50, United-States, <=50K
37, Self-emp-not-inc, 255454, Some-college, 10, Never-married, Prof-specialty, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
22, Private, 245524, 12th, 8, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
27, Private, 386040, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, Mexico, <=50K
21, Private, 35424, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 25, United-States, <=50K
59, ?, 93655, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
44, Private, 152629, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 3103, 0, 40, United-States, >50K
53, Self-emp-not-inc, 151159, 10th, 6, Married-spouse-absent, Transport-moving, Not-in-family, White, Male, 0, 0, 99, United-States, <=50K
26, Private, 410240, 11th, 7, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
48, Private, 138970, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K
39, Private, 269722, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 70, United-States, <=50K
34, Private, 223678, HS-grad, 9, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 32, United-States, <=50K
54, State-gov, 197184, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 38, United-States, <=50K
36, Private, 143486, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 7298, 0, 50, United-States, >50K
60, Private, 160625, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 5013, 0, 40, United-States, <=50K
50, Private, 140516, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, >50K
48, Local-gov, 85341, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, <=50K
35, Private, 108293, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 2205, 40, United-States, <=50K
40, Self-emp-not-inc, 192507, Assoc-acdm, 12, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
30, Private, 186932, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 70, United-States, <=50K
65, Self-emp-not-inc, 223580, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 6514, 0, 40, United-States, >50K
31, Private, 236861, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, <=50K
46, Local-gov, 327886, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
67, ?, 407618, 9th, 5, Divorced, ?, Not-in-family, White, Female, 2050, 0, 40, United-States, <=50K
62, Self-emp-inc, 197060, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K
38, Private, 229180, Bachelors, 13, Never-married, Exec-managerial, Unmarried, White, Female, 0, 0, 40, Cuba, <=50K
24, Private, 284317, Bachelors, 13, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, <=50K
24, Private, 73514, Some-college, 10, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 50, Philippines, <=50K
27, Private, 47907, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 48, United-States, <=50K
43, State-gov, 134782, Assoc-acdm, 12, Married-spouse-absent, Other-service, Unmarried, White, Female, 0, 0, 30, United-States, <=50K
48, Private, 118831, HS-grad, 9, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, South, <=50K
41, Private, 299505, HS-grad, 9, Separated, Craft-repair, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
30, Private, 267161, Some-college, 10, Married-civ-spouse, Tech-support, Wife, Black, Female, 0, 0, 45, United-States, <=50K
38, Private, 119177, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
45, Private, 327886, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
45, Private, 187730, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 40, United-States, <=50K
55, Private, 109015, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
46, Self-emp-not-inc, 110015, 7th-8th, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 75, Greece, <=50K
24, Private, 104146, Bachelors, 13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male, 0, 0, 40, United-States, <=50K
31, Local-gov, 50442, Some-college, 10, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female, 0, 0, 25, United-States, <=50K
35, Private, 57640, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 35, United-States, <=50K
37, Local-gov, 333664, Some-college, 10, Separated, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 224858, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, <=50K
56, Private, 290641, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
60, ?, 191118, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 1848, 40, United-States, >50K
25, Private, 34402, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 1590, 60, United-States, <=50K
33, Private, 245378, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
44, Private, 179136, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
21, Private, 116788, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 129699, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
46, Federal-gov, 39606, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, England, >50K
44, Self-emp-inc, 95150, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
63, Private, 102479, Bachelors, 13, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
44, Private, 199191, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 30, United-States, <=50K
31, Private, 229636, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, Mexico, <=50K
26, Private, 53833, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 42, United-States, <=50K
37, Self-emp-inc, 27997, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
60, ?, 124487, Some-college, 10, Divorced, ?, Not-in-family, White, Female, 0, 0, 40, United-States, >50K
33, Private, 111363, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K
38, Private, 107630, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 134287, Assoc-voc, 11, Never-married, Sales, Own-child, White, Female, 0, 0, 35, United-States, <=50K
46, Self-emp-inc, 283004, Assoc-voc, 11, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female, 0, 0, 63, Thailand, <=50K
24, Private, 33616, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 35, United-States, <=50K
47, Local-gov, 121124, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 35, United-States, >50K
27, Private, 188189, Some-college, 10, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
46, Private, 106255, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
47, Federal-gov, 282830, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 0, 40, United-States, >50K
47, Private, 243904, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Male, 0, 0, 40, Honduras, <=50K
69, Private, 165017, HS-grad, 9, Widowed, Machine-op-inspct, Unmarried, White, Male, 2538, 0, 40, United-States, <=50K
32, Private, 131584, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 7298, 0, 40, United-States, >50K
51, Private, 427781, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
36, Private, 334291, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
50, Local-gov, 173224, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 87507, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 0, 0, 60, India, <=50K
32, Private, 187560, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 3908, 0, 40, United-States, <=50K
27, Private, 204497, 10th, 6, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 75, United-States, <=50K
60, Private, 230545, 7th-8th, 4, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 35, Cuba, <=50K
31, Private, 118161, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
46, Private, 150499, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
40, Local-gov, 96554, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
39, Private, 288551, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 52, United-States, >50K
69, Self-emp-not-inc, 104003, 7th-8th, 4, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, <=50K
54, Self-emp-inc, 124963, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
56, Private, 198388, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
47, Federal-gov, 126204, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
25, Private, 91709, Assoc-acdm, 12, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
34, Self-emp-not-inc, 152109, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
24, Self-emp-not-inc, 191954, 7th-8th, 4, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 50, United-States, <=50K
63, Private, 108097, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 10566, 0, 45, United-States, <=50K
29, Local-gov, 289991, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K
64, Private, 92115, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K
44, Private, 320277, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 33610, HS-grad, 9, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 60, United-States, <=50K
36, Private, 168276, 10th, 6, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
55, State-gov, 175127, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 7688, 0, 38, United-States, >50K
37, Private, 254973, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Wife, White, Female, 0, 0, 40, United-States, >50K
37, Private, 95336, 10th, 6, Never-married, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 65, United-States, <=50K
63, Private, 346975, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 7688, 0, 36, United-States, >50K
33, Private, 227282, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
19, Private, 138153, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 10, United-States, <=50K
57, Local-gov, 174132, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, Black, Female, 0, 1977, 40, United-States, >50K
31, Private, 182237, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 4386, 0, 45, United-States, >50K
