24, Local-gov, 69640, Some-college, 10, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
23, Private, 224640, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
27, ?, 146651, HS-grad, 9, Married-civ-spouse, ?, Own-child, White, Female, 0, 0, 15, United-States, <=50K
29, Private, 167737, HS-grad, 9, Never-married, Transport-moving, Other-relative, White, Male, 0, 0, 50, United-States, <=50K
23, Private, 60331, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
35, Private, 187167, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K
18, ?, 157131, HS-grad, 9, Never-married, ?, Own-child, White, Female, 0, 0, 12, United-States, <=50K
27, Local-gov, 255237, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
56, ?, 192325, Some-college, 10, Divorced, ?, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
40, Private, 163342, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 70, United-States, <=50K
31, Private, 129775, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 65, United-States, <=50K
18, Private, 206008, Some-college, 10, Never-married, Sales, Unmarried, White, Male, 2176, 0, 40, United-States, <=50K
25, Private, 397317, Assoc-acdm, 12, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
36, Private, 745768, Some-college, 10, Never-married, Protective-serv, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
38, Private, 141550, 10th, 6, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
52, Private, 35576, HS-grad, 9, Widowed, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
23, Private, 376383, HS-grad, 9, Never-married, Other-service, Unmarried, White, Male, 0, 0, 35, Mexico, <=50K
48, Self-emp-not-inc, 200825, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 30, United-States, >50K
34, ?, 362787, HS-grad, 9, Never-married, ?, Unmarried, Black, Female, 0, 0, 35, United-States, <=50K
46, Private, 116789, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
26, Private, 160300, HS-grad, 9, Married-spouse-absent, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
47, Private, 362654, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, ?, 107801, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 3, United-States, <=50K
65, Private, 170939, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Male, 6723, 0, 40, United-States, <=50K
31, Local-gov, 224234, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
38, Private, 478346, HS-grad, 9, Married-civ-spouse, Exec-managerial, Wife, White, Female, 7688, 0, 40, United-States, >50K
68, Private, 211162, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 147638, Bachelors, 13, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female, 0, 0, 40, Hong, <=50K
42, Private, 104647, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
49, Private, 67365, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
42, Private, 230959, Bachelors, 13, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female, 0, 1887, 40, Philippines, >50K
39, Private, 176335, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7688, 0, 65, United-States, >50K
31, Self-emp-not-inc, 268482, 9th, 5, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
28, State-gov, 288731, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 20, United-States, <=50K
36, Private, 231082, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
42, State-gov, 333530, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, >50K
62, Private, 214288, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 118023, HS-grad, 9, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 24, United-States, <=50K
21, Private, 187088, Some-college, 10, Never-married, Adm-clerical, Own-child, Other, Female, 0, 0, 20, Cuba, <=50K
60, ?, 174073, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 133833, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 25, United-States, <=50K
30, Private, 229772, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
64, Private, 210082, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
28, Private, 119287, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 15024, 0, 28, United-States, >50K
41, Self-emp-not-inc, 111772, Assoc-acdm, 12, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1887, 40, United-States, >50K
25, Private, 122999, HS-grad, 9, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
27, Private, 44767, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K
40, Private, 200574, Assoc-acdm, 12, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 44, United-States, <=50K
58, Private, 236596, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
31, Private, 33124, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 99, United-States, <=50K
50, Local-gov, 308764, HS-grad, 9, Widowed, Transport-moving, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
27, Private, 103524, HS-grad, 9, Separated, Handlers-cleaners, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
31, ?, 99483, HS-grad, 9, Never-married, ?, Own-child, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K
50, Private, 230951, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 99355, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, Black, Male, 0, 0, 40, United-States, >50K
33, Private, 857532, 12th, 8, Never-married, Protective-serv, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
62, Private, 81116, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 1974, 40, United-States, <=50K
38, Private, 154410, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 2051, 40, Poland, <=50K
19, Private, 198943, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 35, United-States, <=50K
30, Private, 311696, 11th, 7, Married-civ-spouse, Other-service, Wife, Black, Female, 0, 0, 30, United-States, <=50K
38, Private, 252897, Some-college, 10, Divorced, Sales, Own-child, White, Female, 0, 0, 25, United-States, <=50K
42, Self-emp-not-inc, 39539, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 99, United-States, >50K
49, Self-emp-inc, 122066, Some-college, 10, Divorced, Sales, Not-in-family, White, Male, 0, 0, 25, United-States, <=50K
53, Private, 110977, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1902, 50, United-States, >50K
45, Local-gov, 199590, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1887, 40, Mexico, >50K
24, Private, 202721, Some-college, 10, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, <=50K
29, Private, 197565, Assoc-voc, 11, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 35, United-States, <=50K
24, Private, 206827, Some-college, 10, Never-married, Sales, Own-child, White, Female, 5060, 0, 30, United-States, <=50K
38, Federal-gov, 190895, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, ?, >50K
25, Self-emp-inc, 158751, Assoc-voc, 11, Never-married, Transport-moving, Unmarried, White, Male, 0, 0, 55, United-States, <=50K
51, State-gov, 243631, 10th, 6, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K
17, ?, 219277, 11th, 7, Never-married, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K
19, Private, 45381, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 8, United-States, <=50K
38, Private, 167482, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 52, United-States, >50K
60, Private, 225014, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
29, Self-emp-not-inc, 405083, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
66, ?, 186061, Some-college, 10, Widowed, ?, Unmarried, Black, Female, 0, 4356, 40, United-States, <=50K
28, Federal-gov, 24153, 10th, 6, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, <=50K
36, Private, 126569, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, Ecuador, >50K
57, ?, 137658, HS-grad, 9, Married-civ-spouse, ?, Husband, Other, Male, 0, 0, 5, Columbia, <=50K
24, Private, 315476, Assoc-acdm, 12, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
43, Private, 248186, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
29, Self-emp-inc, 206903, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 55, United-States, >50K
67, Self-emp-not-inc, 191380, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 20051, 0, 25, United-States, >50K
20, Private, 191910, HS-grad, 9, Never-married, Protective-serv, Own-child, White, Male, 0, 0, 40, United-States, <=50K
21, Private, 145119, Some-college, 10, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male, 0, 0, 20, United-States, <=50K
20, Private, 130840, 10th, 6, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 33126, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
20, Private, 334105, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 10, United-States, <=50K
19, Local-gov, 354104, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 35, United-States, <=50K
34, Private, 111985, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K
40, Local-gov, 321187, Bachelors, 13, Never-married, Prof-specialty, Unmarried, White, Female, 0, 0, 45, United-States, <=50K
33, Private, 138142, Some-college, 10, Separated, Other-service, Unmarried, Black, Female, 0, 0, 25, United-States, <=50K
36, Private, 296999, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Female, 0, 0, 37, United-States, <=50K
43, Private, 155106, Assoc-acdm, 12, Divorced, Craft-repair, Not-in-family, White, Male, 0, 2444, 70, United-States, >50K
41, Local-gov, 174491, HS-grad, 9, Separated, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
34, State-gov, 173266, HS-grad, 9, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
33, Private, 25610, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, Other, Male, 0, 0, 40, Japan, >50K
47, Private, 187563, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 196344, 1st-4th, 2, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, Mexico, <=50K
40, Private, 205047, HS-grad, 9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, >50K
28, Private, 715938, Bachelors, 13, Never-married, Craft-repair, Own-child, Black, Male, 0, 0, 40, United-States, <=50K
62, Self-emp-not-inc, 224520, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 90, United-States, >50K
29, Private, 229656, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 50, United-States, <=50K
46, Private, 97883, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
28, Private, 131298, HS-grad, 9, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K
57, Federal-gov, 197875, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
22, Private, 172766, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 40, United-States, <=50K
28, Local-gov, 175796, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
24, Private, 51973, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
54, Self-emp-not-inc, 28186, Bachelors, 13, Divorced, Farming-fishing, Not-in-family, White, Male, 27828, 0, 50, United-States, >50K
22, Private, 291979, 11th, 7, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
36, State-gov, 180752, Bachelors, 13, Never-married, Protective-serv, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
50, Private, 234657, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
18, Private, 39411, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 24, United-States, <=50K
52, State-gov, 334273, Assoc-acdm, 12, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K
41, Private, 192779, 7th-8th, 4, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, ?, <=50K
21, ?, 105312, HS-grad, 9, Never-married, ?, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K
36, Private, 171676, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 0, 1741, 40, United-States, <=50K
34, Self-emp-not-inc, 182714, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 55, United-States, >50K
21, Private, 231866, Assoc-voc, 11, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
46, Private, 102102, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
57, ?, 50248, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K
61, Local-gov, 195519, Masters, 14, Never-married, Prof-specialty, Unmarried, White, Female, 0, 0, 25, United-States, <=50K
22, State-gov, 34310, Some-college, 10, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 25, United-States, <=50K
33, ?, 314913, 11th, 7, Divorced, ?, Own-child, White, Male, 0, 0, 53, United-States, <=50K
36, State-gov, 747719, Prof-school, 15, Married-civ-spouse, Prof-specialty, Wife, White, Female, 15024, 0, 50, United-States, >50K
43, Local-gov, 188280, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Female, 914, 0, 40, United-States, <=50K
25, Private, 110978, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female, 0, 0, 37, India, >50K
17, Private, 79682, 10th, 6, Never-married, Priv-house-serv, Other-relative, White, Male, 0, 0, 30, United-States, <=50K
45, Private, 294671, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 4386, 0, 38, United-States, >50K
30, Private, 340899, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 1590, 80, United-States, <=50K
40, Private, 192259, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K
31, Local-gov, 190228, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
42, Private, 118947, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
53, Private, 55861, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
37, Private, 238433, 1st-4th, 2, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, Cuba, <=50K
37, State-gov, 166744, HS-grad, 9, Married-spouse-absent, Other-service, Unmarried, White, Female, 0, 0, 20, United-States, <=50K
54, Private, 144586, Some-college, 10, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, >50K
36, Private, 134367, HS-grad, 9, Divorced, Other-service, Own-child, White, Female, 0, 0, 30, United-States, <=50K
46, Private, 133616, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
46, Private, 203039, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 48, United-States, <=50K
32, Private, 217460, 9th, 5, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, <=50K
17, Private, 106733, 11th, 7, Never-married, Craft-repair, Own-child, White, Male, 594, 0, 40, United-States, <=50K
42, State-gov, 212027, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
37, Local-gov, 126569, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
